":START_ID",":END_ID",":TYPE"
"jjaf231.433","ecco-2026","PRESENTED_AT"
"jjaf231.434","ecco-2026","PRESENTED_AT"
"jjaf231.435","ecco-2026","PRESENTED_AT"
"jjaf231.436","ecco-2026","PRESENTED_AT"
"jjaf231.437","ecco-2026","PRESENTED_AT"
"jjaf231.438","ecco-2026","PRESENTED_AT"
"jjaf231.439","ecco-2026","PRESENTED_AT"
"jjaf231.440","ecco-2026","PRESENTED_AT"
"jjaf231.441","ecco-2026","PRESENTED_AT"
"jjaf231.442","ecco-2026","PRESENTED_AT"
"jjaf231.443","ecco-2026","PRESENTED_AT"
"jjaf231.444","ecco-2026","PRESENTED_AT"
"jjaf231.445","ecco-2026","PRESENTED_AT"
"jjaf231.446","ecco-2026","PRESENTED_AT"
"jjaf231.447","ecco-2026","PRESENTED_AT"
"jjaf231.448","ecco-2026","PRESENTED_AT"
"jjaf231.449","ecco-2026","PRESENTED_AT"
"jjaf231.450","ecco-2026","PRESENTED_AT"
"jjaf231.451","ecco-2026","PRESENTED_AT"
"jjaf231.452","ecco-2026","PRESENTED_AT"
"jjaf231.453","ecco-2026","PRESENTED_AT"
"jjaf231.454","ecco-2026","PRESENTED_AT"
"jjaf231.455","ecco-2026","PRESENTED_AT"
"jjaf231.456","ecco-2026","PRESENTED_AT"
"jjaf231.457","ecco-2026","PRESENTED_AT"
"jjaf231.458","ecco-2026","PRESENTED_AT"
"jjaf231.459","ecco-2026","PRESENTED_AT"
"jjaf231.460","ecco-2026","PRESENTED_AT"
"jjaf231.461","ecco-2026","PRESENTED_AT"
"jjaf231.462","ecco-2026","PRESENTED_AT"
"jjaf231.463","ecco-2026","PRESENTED_AT"
"jjaf231.464","ecco-2026","PRESENTED_AT"
"jjaf231.465","ecco-2026","PRESENTED_AT"
"jjaf231.466","ecco-2026","PRESENTED_AT"
"jjaf231.467","ecco-2026","PRESENTED_AT"
"jjaf231.468","ecco-2026","PRESENTED_AT"
"jjaf231.469","ecco-2026","PRESENTED_AT"
"jjaf231.470","ecco-2026","PRESENTED_AT"
"jjaf231.471","ecco-2026","PRESENTED_AT"
"jjaf231.472","ecco-2026","PRESENTED_AT"
"jjaf231.473","ecco-2026","PRESENTED_AT"
"jjaf231.474","ecco-2026","PRESENTED_AT"
"jjaf231.475","ecco-2026","PRESENTED_AT"
"jjaf231.476","ecco-2026","PRESENTED_AT"
"jjaf231.477","ecco-2026","PRESENTED_AT"
"jjaf231.478","ecco-2026","PRESENTED_AT"
"jjaf231.479","ecco-2026","PRESENTED_AT"
"jjaf231.480","ecco-2026","PRESENTED_AT"
"jjaf231.481","ecco-2026","PRESENTED_AT"
"jjaf231.482","ecco-2026","PRESENTED_AT"
"jjaf231.483","ecco-2026","PRESENTED_AT"
"jjaf231.484","ecco-2026","PRESENTED_AT"
"jjaf231.485","ecco-2026","PRESENTED_AT"
"jjaf231.486","ecco-2026","PRESENTED_AT"
"jjaf231.487","ecco-2026","PRESENTED_AT"
"jjaf231.488","ecco-2026","PRESENTED_AT"
"jjaf231.489","ecco-2026","PRESENTED_AT"
"jjaf231.490","ecco-2026","PRESENTED_AT"
"jjaf231.491","ecco-2026","PRESENTED_AT"
"jjaf231.492","ecco-2026","PRESENTED_AT"
"jjaf231.493","ecco-2026","PRESENTED_AT"
"jjaf231.494","ecco-2026","PRESENTED_AT"
"jjaf231.495","ecco-2026","PRESENTED_AT"
"jjaf231.497","ecco-2026","PRESENTED_AT"
"jjaf231.498","ecco-2026","PRESENTED_AT"
"jjaf231.499","ecco-2026","PRESENTED_AT"
"jjaf231.500","ecco-2026","PRESENTED_AT"
"jjaf231.501","ecco-2026","PRESENTED_AT"
"jjaf231.502","ecco-2026","PRESENTED_AT"
"jjaf231.503","ecco-2026","PRESENTED_AT"
"jjaf231.504","ecco-2026","PRESENTED_AT"
"jjaf231.505","ecco-2026","PRESENTED_AT"
"jjaf231.506","ecco-2026","PRESENTED_AT"
"jjaf231.507","ecco-2026","PRESENTED_AT"
"jjaf231.508","ecco-2026","PRESENTED_AT"
"jjaf231.509","ecco-2026","PRESENTED_AT"
"jjaf231.510","ecco-2026","PRESENTED_AT"
"jjaf231.511","ecco-2026","PRESENTED_AT"
"jjaf231.512","ecco-2026","PRESENTED_AT"
"jjaf231.513","ecco-2026","PRESENTED_AT"
"jjaf231.514","ecco-2026","PRESENTED_AT"
"jjaf231.515","ecco-2026","PRESENTED_AT"
"jjaf231.516","ecco-2026","PRESENTED_AT"
