":START_ID",":END_ID",":TYPE"
"jjaf231.555","84d6ef847899","MENTIONS_DRUG"
"jjaf231.555","958d7f202381","MENTIONS_DRUG"
"jjaf231.555","e2fa1317268b","MENTIONS_DRUG"
"jjaf231.555","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.555","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.556","84d6ef847899","MENTIONS_DRUG"
"jjaf231.556","7d2fde095904","MENTIONS_DRUG"
"jjaf231.556","d916139cc83a","MENTIONS_DRUG"
"jjaf231.556","958d7f202381","MENTIONS_DRUG"
"jjaf231.559","7d2fde095904","MENTIONS_DRUG"
"jjaf231.559","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.559","82fb2afab454","MENTIONS_DRUG"
"jjaf231.564","958d7f202381","MENTIONS_DRUG"
"jjaf231.564","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.565","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.566","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.566","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.575","84d6ef847899","MENTIONS_DRUG"
"jjaf231.575","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.575","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.579","17de69d11428","MENTIONS_DRUG"
"jjaf231.580","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.594","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.594","cd3fa7b56cbf","MENTIONS_DRUG"
"jjaf231.602","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.611","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.611","7d2fde095904","MENTIONS_DRUG"
"jjaf231.612","7bef9a2a99db","MENTIONS_DRUG"
"jjaf231.612","84d6ef847899","MENTIONS_DRUG"
"jjaf231.612","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.612","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.612","958d7f202381","MENTIONS_DRUG"
"jjaf231.612","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.612","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.612","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.617","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.619","7d2fde095904","MENTIONS_DRUG"
"jjaf231.619","958d7f202381","MENTIONS_DRUG"
"jjaf231.619","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.619","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.620","2932f1bbf228","MENTIONS_DRUG"
"jjaf231.623","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.624","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.624","958d7f202381","MENTIONS_DRUG"
"jjaf231.624","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.626","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.626","958d7f202381","MENTIONS_DRUG"
"jjaf231.626","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.627","7d2fde095904","MENTIONS_DRUG"
"jjaf231.627","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.627","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.629","84d6ef847899","MENTIONS_DRUG"
"jjaf231.631","958d7f202381","MENTIONS_DRUG"
"jjaf231.646","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.655","7d2fde095904","MENTIONS_DRUG"
"jjaf231.655","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.657","7d2fde095904","MENTIONS_DRUG"
"jjaf231.657","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.657","82fb2afab454","MENTIONS_DRUG"
"jjaf231.657","66752e9a8fba","MENTIONS_DRUG"
"jjaf231.657","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.659","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.662","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.665","958d7f202381","MENTIONS_DRUG"
"jjaf231.665","82fb2afab454","MENTIONS_DRUG"
"jjaf231.665","d2a931cd95ad","MENTIONS_DRUG"
"jjaf231.665","0d3aad54afac","MENTIONS_DRUG"
"jjaf231.669","7d2fde095904","MENTIONS_DRUG"
"jjaf231.674","0e31d08f0a54","MENTIONS_DRUG"
"jjaf231.701","437084a6bdd5","MENTIONS_DRUG"
"jjaf231.701","958d7f202381","MENTIONS_DRUG"
"jjaf231.706","84d6ef847899","MENTIONS_DRUG"
"jjaf231.706","7d2fde095904","MENTIONS_DRUG"
"jjaf231.706","958d7f202381","MENTIONS_DRUG"
"jjaf231.707","66752e9a8fba","MENTIONS_DRUG"
